name,analysis_no_of_clusters_score,analysis_infiltration_score,analysis_mrca_score,analysis_total_score,n_d_0,n_d_1,n_d_2,n_d_3,n_d_4,n_s,n_p,Ne_d_0,Ne_d_1,Ne_d_2,Ne_d_3,Ne_d_4,Ne_s,Ne_p,Ne_actual,mut_haplotypes_sample, mut_haplotypes_population,method
5_13_1000_0.00025_2.5e-05_0.5_100,0.0478005478005477,0.9014381840119966,0.3221839055172408,0.2170036968897691,57,57,28,10,4,3,4,47029.36809475519,47029.36809475519,12051.062524494386,2664.3221386607484,812.2136336020817,568.1884865785433,529.3600845982583,1000,111,1012.0,SINGER
5_13_1000_0.00025_2.5e-05_0.7_100,0.0681423611111111,0.8052321882951654,0.4380906061203049,0.2341980719400983,52,52,23,16,12,3,3,29216.732898337967,29216.732898337967,7724.00391769615,4605.616089974188,3112.12172548213,535.9842953817368,362.6579127879857,1000,144,1419.0,SINGER
2_13_1000_0.00025_2.5e-05_0.7_100,0.127199074074074,0.462383643429839,0.3764467592592592,0.2148639122552165,25,25,17,13,11,6,6,8738.10887358516,8738.10887358516,5011.313524478524,3466.155981961117,2771.0192403300093,1264.863618814135,802.643784730219,1000,144,1415.0,SINGER
4_13_1000_0.00025_2.5e-05_0.7_100,0.1392521797451374,0.8447587492756179,0.3064404982772332,0.2701564129545239,37,37,24,21,13,6,7,16259.901010417225,16259.901010417225,8279.548541963983,6808.15292636949,3483.31509966206,1269.5563670916083,959.603900511957,1000,142,1412.0,SINGER
4_13_1000_0.00025_2.5e-05_0.5_100,0.2259259259259259,1.0,0.8205882352941176,0.4312363834422658,38,38,18,9,6,10,11,21391.860377613448,21391.860377613448,6252.588702970375,2356.7039062458143,1381.1886734335576,2717.553331498303,1728.0751037956911,1000,105,1003.0,SINGER
3_13_1000_0.00025_2.5e-05_0.7_100,0.1093962585034013,0.8031344111969112,0.2025403911564625,0.227428601305387,39,39,18,16,12,5,5,17922.336133964458,17922.336133964458,5493.580185611235,4656.423125949304,3142.271874994419,1012.9738721382092,650.6696380850286,1000,140,1414.0,SINGER
2_14_1000_0.00025_0.00025_0.7_100,0.0312519415967691,0.9885553626064666,0.1845438258286628,0.1978412373830078,78,78,29,13,8,3,5,68782.43758823941,68782.43758823941,10900.620306468903,3457.7350759815326,1822.7998274639883,535.1823986027639,650.6008652659624,1000,145,1415.0,SINGER
5_14_1000_0.00025_0.00025_0.5_100,0.0628743576111997,0.8268092781922568,0.3457888365184178,0.219901767534441,73,73,19,4,1,5,5,125592.3113206256,125592.3113206256,6987.276885831788,836.4484575180762,154.73327427683313,1110.8200056678322,685.0623235920798,1000,99,1012.0,SINGER
4_15_1000_0.00025_0.0025_0.7_100,0.0311525974025974,0.8141095487246566,0.1306987742082516,0.1635280666217544,88,88,32,13,9,4,5,89231.80651012262,89231.80651012262,12462.3487218368,3417.1331505252974,2101.9837099315573,755.231633520166,649.0365851423699,1000,150,1438.0,SINGER
3_13_1000_0.00025_2.5e-05_0.5_100,0.0761904761904761,0.7129602121432186,0.3892867578403922,0.2186703788308749,48,48,18,12,9,5,6,35385.4490423318,35385.4490423318,6342.410181792006,3532.521036834695,2380.488120804828,1101.569380776885,847.1680962350365,1000,102,1008.0,SINGER
4_14_1000_0.00025_0.00025_0.5_100,0.0657338479919125,0.8954813108038914,0.3969866353227987,0.2398838855133422,66,66,18,6,2,5,5,101425.15460926812,101425.15460926812,6648.949275762329,1432.507848105511,359.7980985109299,1130.7632592379448,685.0623235920798,1000,93,1012.0,SINGER
3_15_1000_0.00025_0.0025_0.7_100,0.047953871587803,0.6487278173906021,0.2545879013054899,0.169065067915876,84,84,27,12,5,5,5,89840.76480310607,89840.76480310607,9992.304358620522,3150.048306558456,1014.805840938493,1014.805840938493,651.1528534135543,1000,139,1407.0,SINGER
2_14_1000_0.00025_0.00025_0.5_100,0.0505936558568137,0.9824393358876118,0.178546112756639,0.2095633763964072,63,63,20,7,4,3,4,74570.29241377577,74570.29241377577,7558.527640480381,1719.8592319772415,836.4484575180762,583.7365970418605,528.1756849886057,1000,99,1027.0,SINGER
3_14_1000_0.00025_0.00025_0.7_100,0.047852200026113,0.7344984767529633,0.2443516278426775,0.1803240557076252,79,79,28,14,10,5,5,68871.67370599306,68871.67370599306,10220.487956443038,3795.304912265498,2421.975452706537,999.0161642865628,651.4304046964561,1000,148,1403.0,SINGER
3_14_1000_0.00025_0.00025_0.5_100,0.0617871699147172,0.7618158274814483,0.3734925835860891,0.2135472806004326,67,67,16,5,3,5,5,95791.70209985152,95791.70209985152,5455.543417590281,1117.2439845904498,586.6092846402231,1117.2439845904498,685.6010610572027,1000,97,1007.0,SINGER
4_14_1000_0.00025_0.00025_0.7_100,0.0427571094797671,0.9103287893038524,0.145288594347531,0.1882725841835445,82,82,32,14,7,4,4,81899.2783592205,81899.2783592205,12912.75092669778,3862.682255173401,1547.6709277981158,766.2141011985723,503.767233751708,1000,141,1414.0,SINGER
1_15_1000_0.00025_0.0025_0.5_100,0.0327294685990338,0.6687167276412127,0.147663495850797,0.1453676615431251,78,78,19,7,3,3,5,106558.37643728366,106558.37643728366,6483.493339519275,1641.9495890478522,563.5599624061238,563.5599624061238,680.0656358344287,1000,115,1060.0,SINGER
2_15_1000_0.00025_0.0025_0.5_100,0.0644712430426716,0.7115937129859647,0.0821165739022881,0.164186413163108,74,74,13,5,3,6,8,137606.9707594097,137606.9707594097,4019.900752819856,1114.0053414616057,585.1617299179964,1409.851725932502,1183.370575983764,1000,98,1020.0,SINGER
5_13_1000_0.00025_2.5e-05_0.5_100,0.0478005478005477,0.9014381840119966,0.3685455143788475,0.22395793821901,57,57,28,10,4,3,4,47029.36809475519,47029.36809475519,12051.062524494386,2664.3221386607484,812.2136336020817,568.1884865785433,529.3600845982583,1000,111,1012.0,SINGER
5_13_1000_0.00025_2.5e-05_0.7_100,0.0681423611111111,0.8052321882951654,0.422440980430787,0.2318506280866706,52,52,23,16,12,3,3,29216.732898337967,29216.732898337967,7724.00391769615,4605.616089974188,3112.12172548213,535.9842953817368,362.6579127879857,1000,144,1419.0,SINGER
4_13_1000_0.00025_2.5e-05_0.7_100,0.1392521797451374,0.8447587492756179,0.2691212934170677,0.2645585322254991,37,37,24,21,13,6,7,16259.901010417225,16259.901010417225,8279.548541963983,6808.15292636949,3483.31509966206,1269.5563670916083,959.603900511957,1000,142,1412.0,SINGER
4_13_1000_0.00025_2.5e-05_0.5_100,0.2259259259259259,1.0,0.8205882352941176,0.4312363834422658,38,38,18,9,6,10,11,21391.860377613448,21391.860377613448,6252.588702970375,2356.7039062458143,1381.1886734335576,2717.553331498303,1728.0751037956911,1000,105,1003.0,SINGER
3_13_1000_0.00025_2.5e-05_0.7_100,0.1105867346938775,0.8031344111969112,0.1980084647495361,0.2275821456776814,38,38,18,16,12,5,5,17157.004821308936,17157.004821308936,5493.580185611235,4656.423125949304,3142.271874994419,1012.9738721382092,650.6696380850286,1000,140,1414.0,SINGER
2_13_1000_0.00025_2.5e-05_0.7_100,0.1243055555555555,0.4668719189549978,0.3257407407407408,0.2059057878432496,26,26,18,14,11,6,6,9266.665693685129,9266.665693685129,5430.065138307613,3833.080212060514,2771.0192403300093,1264.863618814135,802.643784730219,1000,144,1415.0,SINGER
2_14_1000_0.00025_0.00025_0.7_100,0.0314281215556605,0.9885553626064666,0.211521807589356,0.2020112606183357,77,77,31,12,8,3,5,66623.06999501739,66623.06999501739,12087.513040845955,3104.8133635726017,1822.7998274639883,535.1823986027639,650.6008652659624,1000,145,1415.0,SINGER
5_14_1000_0.00025_0.00025_0.5_100,0.0631904631904631,0.8398416426531927,0.336953572171962,0.2207526064570974,73,73,19,4,1,5,5,125592.3113206256,125592.3113206256,6987.276885831788,836.4484575180762,154.73327427683313,1110.8200056678322,685.0623235920798,1000,99,1012.0,SINGER
4_15_1000_0.00025_0.0025_0.7_100,0.0312938596491228,0.8294774055357996,0.1860153671215056,0.1742296176529817,89,89,31,13,9,4,5,92064.16916172992,92064.16916172992,11861.88171147736,3417.1331505252974,2101.9837099315573,755.231633520166,649.0365851423699,1000,150,1438.0,SINGER
3_13_1000_0.00025_2.5e-05_0.5_100,0.0761904761904761,0.7129602121432186,0.3983992969736926,0.22003725970087,48,48,18,12,9,5,6,35385.4490423318,35385.4490423318,6342.410181792006,3532.521036834695,2380.488120804828,1101.569380776885,847.1680962350365,1000,102,1008.0,SINGER
3_15_1000_0.00025_0.0025_0.7_100,0.047953871587803,0.6487278173906021,0.2369960654653697,0.1664262925398579,84,84,27,12,5,5,5,89840.76480310607,89840.76480310607,9992.304358620522,3150.048306558456,1014.805840938493,1014.805840938493,651.1528534135543,1000,139,1407.0,SINGER
4_14_1000_0.00025_0.00025_0.5_100,0.0657338479919125,0.8954813108038914,0.3318083126550868,0.2301071371131854,66,66,18,6,2,5,5,101425.15460926812,101425.15460926812,6648.949275762329,1432.507848105511,359.7980985109299,1130.7632592379448,685.0623235920798,1000,93,1012.0,SINGER
3_14_1000_0.00025_0.00025_0.7_100,0.047852200026113,0.7344984767529633,0.2346773115826846,0.1788729082686263,79,79,28,15,10,5,5,68871.67370599306,68871.67370599306,10220.487956443038,4170.063588905688,2421.975452706537,999.0161642865628,651.4304046964561,1000,148,1403.0,SINGER
3_14_1000_0.00025_0.00025_0.5_100,0.0617871699147172,0.7618158274814483,0.5552722539986953,0.2408142311623236,67,67,16,5,3,5,5,95791.70209985152,95791.70209985152,5455.543417590281,1117.2439845904498,586.6092846402231,1117.2439845904498,685.6010610572027,1000,97,1007.0,SINGER
4_14_1000_0.00025_0.00025_0.7_100,0.0412077657318418,0.8707030398971579,0.1504334064384456,0.1820159029626298,83,83,29,14,8,4,4,84661.41681622503,84661.41681622503,11067.32351553798,3862.682255173401,1837.740095014046,766.2141011985723,503.767233751708,1000,141,1414.0,SINGER
2_14_1000_0.00025_0.00025_0.5_100,0.0508658008658008,0.9824393358876118,0.186002886002886,0.2108723938896352,62,62,19,8,5,3,4,71029.52316209367,71029.52316209367,6987.276885831788,2053.276978542905,1110.8200056678322,583.7365970418605,528.1756849886057,1000,99,1027.0,SINGER
1_15_1000_0.00025_0.0025_0.5_100,0.0327294685990338,0.6771964386615965,0.1464263095658907,0.1464540402534467,79,79,18,7,3,3,5,111389.02545179208,111389.02545179208,5988.227596233093,1641.9495890478522,563.5599624061238,563.5599624061238,680.0656358344287,1000,115,1060.0,SINGER
2_15_1000_0.00025_0.0025_0.5_100,0.0644712430426716,0.7115937129859647,0.0823809523809522,0.1642260699349076,74,74,13,5,3,6,8,137606.9707594097,137606.9707594097,4019.900752819856,1114.0053414616057,585.1617299179964,1409.851725932502,1183.370575983764,1000,98,1020.0,SINGER
6_13_1000_0.00025_2.5e-05_0.5_100,0.16625,1.0,0.4163469387755105,0.3288270408163265,24,24,16,9,6,6,10,10014.142578372612,10014.142578372612,5377.592189581455,2397.046512931428,1401.3224732877047,1401.3224732877047,1537.5770790301551,1000,100,1025.0,SINGER
5_13_1000_0.00025_2.5e-05_0.7_100,0.0681423611111111,0.8052321882951654,0.4229423758865234,0.2319258374050311,52,52,23,16,12,3,3,29216.732898337967,29216.732898337967,7724.00391769615,4605.616089974188,3112.12172548213,535.9842953817368,362.6579127879857,1000,144,1419.0,SINGER
4_13_1000_0.00025_2.5e-05_0.7_100,0.1370943049601959,0.8447587492756179,0.2869153878033238,0.2657171340339784,39,39,25,21,12,6,7,17749.437269290487,17749.437269290487,8798.63970116952,6808.15292636949,3127.0096565561066,1269.5563670916083,959.603900511957,1000,142,1412.0,SINGER
5_13_1000_0.00025_2.5e-05_0.5_100,0.0478005478005477,0.9014381840119966,0.3034770585790995,0.2141976698490478,57,57,28,10,4,3,4,47029.36809475519,47029.36809475519,12051.062524494386,2664.3221386607484,812.2136336020817,568.1884865785433,529.3600845982583,1000,111,1012.0,SINGER
3_13_1000_0.00025_2.5e-05_0.7_100,0.1140963203463203,0.8022758458646617,0.2503936920222632,0.2377678549254629,36,36,19,16,12,5,5,15685.63589486155,15685.63589486155,5932.496116050946,4656.423125949304,3142.271874994419,1012.9738721382092,650.6696380850286,1000,140,1414.0,SINGER
4_13_1000_0.00025_2.5e-05_0.5_100,0.2259259259259259,1.0,0.8219109866168689,0.4314347961406785,38,38,18,9,6,10,11,21391.860377613448,21391.860377613448,6252.588702970375,2356.7039062458143,1381.1886734335576,2717.553331498303,1728.0751037956911,1000,105,1003.0,SINGER
2_14_1000_0.00025_0.00025_0.7_100,0.0316091954022988,0.9885553626064666,0.2128116399546705,0.2023314871657797,76,76,31,13,8,3,5,64531.340428882446,64531.340428882446,12087.513040845955,3457.7350759815326,1822.7998274639883,535.1823986027639,650.6008652659624,1000,145,1415.0,SINGER
2_13_1000_0.00025_2.5e-05_0.7_100,0.1187394781144781,0.4846609981749981,0.3313850308641975,0.205524539036014,27,27,19,15,12,6,6,9809.87995894622,9809.87995894622,5861.975769346554,4212.890667968657,3112.12172548213,1264.863618814135,802.643784730219,1000,144,1415.0,SINGER
5_14_1000_0.00025_0.00025_0.5_100,0.0631904631904631,0.8398416426531927,0.2467896318471031,0.2072280154083686,73,73,19,4,1,5,5,125592.3113206256,125592.3113206256,6987.276885831788,836.4484575180762,154.73327427683313,1110.8200056678322,685.0623235920798,1000,99,1012.0,SINGER
4_15_1000_0.00025_0.0025_0.7_100,0.0310149572649572,0.8259602555254729,0.1977260162676837,0.1752634108544435,90,90,32,14,7,4,5,94996.34395652096,94996.34395652096,12462.3487218368,3777.0996117172895,1521.370283492657,755.231633520166,649.0365851423699,1000,150,1438.0,SINGER
3_13_1000_0.00025_2.5e-05_0.5_100,0.0757080610021786,0.7129602121432186,0.3447868036103324,0.2116576950645577,49,49,18,12,9,5,6,37048.23144162963,37048.23144162963,6342.410181792006,3532.521036834695,2380.488120804828,1101.569380776885,847.1680962350365,1000,102,1008.0,SINGER
3_15_1000_0.00025_0.0025_0.7_100,0.047953871587803,0.6467848955849947,0.2400232037202531,0.1665889250072493,84,84,28,11,5,5,5,89840.76480310607,89840.76480310607,10565.465769783565,2803.5887582032487,1014.805840938493,1014.805840938493,651.1528534135543,1000,139,1407.0,SINGER
4_14_1000_0.00025_0.00025_0.5_100,0.0657338479919125,0.8954813108038914,0.394231857559532,0.2394706688488522,66,66,18,6,2,5,5,101425.15460926812,101425.15460926812,6648.949275762329,1432.507848105511,359.7980985109299,1130.7632592379448,685.0623235920798,1000,93,1012.0,SINGER
3_14_1000_0.00025_0.00025_0.5_100,0.0617871699147172,0.7618158274814483,0.5607817241497381,0.24164065168498,67,67,16,5,3,5,5,95791.70209985152,95791.70209985152,5455.543417590281,1117.2439845904498,586.6092846402231,1117.2439845904498,685.6010610572027,1000,97,1007.0,SINGER
3_14_1000_0.00025_0.00025_0.7_100,0.0476941226941226,0.737086141517256,0.2328175782651501,0.1788714438532468,80,80,29,14,9,5,5,71058.12191179028,71058.12191179028,10782.084964366995,3795.304912265498,2110.4649297267665,999.0161642865628,651.4304046964561,1000,148,1403.0,SINGER
4_14_1000_0.00025_0.00025_0.7_100,0.0412077657318418,0.8707030398971579,0.1544143991092479,0.1826130518632502,83,83,29,14,8,4,4,84661.41681622503,84661.41681622503,11067.32351553798,3862.682255173401,1837.740095014046,766.2141011985723,503.767233751708,1000,141,1414.0,SINGER
2_15_1000_0.00025_0.0025_0.5_100,0.0644712430426716,0.7286176922876431,0.0828308596165738,0.1668471529155026,75,75,13,4,3,6,8,146178.90581526264,146178.90581526264,4019.900752819856,838.6765490200756,585.1617299179964,1409.851725932502,1183.370575983764,1000,98,1020.0,SINGER
1_15_1000_0.00025_0.0025_0.5_100,0.0327294685990338,0.6771964386615965,0.1455507057011564,0.1463226996737366,79,79,18,7,3,3,5,111389.02545179208,111389.02545179208,5988.227596233093,1641.9495890478522,563.5599624061238,563.5599624061238,680.0656358344287,1000,115,1060.0,SINGER
6_13_1000_0.00025_2.5e-05_0.5_100,0.16625,1.0,0.4163469387755105,0.3288270408163265,24,24,16,9,6,6,10,10014.142578372612,10014.142578372612,5377.592189581455,2397.046512931428,1401.3224732877047,1401.3224732877047,1537.5770790301551,1000,100,1025.0,SINGER
5_13_1000_0.00025_2.5e-05_0.7_100,0.0678146258503401,0.8140557177069301,0.4144335317460308,0.2317436255131822,53,53,24,17,12,3,3,30285.063096800022,30285.063096800022,8223.96466681869,5011.313524478524,3112.12172548213,535.9842953817368,362.6579127879857,1000,144,1419.0,SINGER
5_13_1000_0.00025_2.5e-05_0.5_100,0.0482625482625482,0.9014381840119966,0.3339711063528631,0.2190951773385127,56,56,27,11,5,3,4,45105.99888110848,45105.99888110848,11359.161046308958,3032.81314517159,1076.2688665467952,568.1884865785433,529.3600845982583,1000,111,1012.0,SINGER
4_13_1000_0.00025_2.5e-05_0.7_100,0.1370943049601959,0.8447587492756179,0.2908076478192826,0.2663009730363722,39,39,25,21,12,6,7,17749.437269290487,17749.437269290487,8798.63970116952,6808.15292636949,3127.0096565561066,1269.5563670916083,959.603900511957,1000,142,1412.0,SINGER
4_13_1000_0.00025_2.5e-05_0.5_100,0.2259259259259259,1.0,0.8002913165266108,0.4281918456271397,38,38,18,9,6,10,11,21391.860377613448,21391.860377613448,6252.588702970375,2356.7039062458143,1381.1886734335576,2717.553331498303,1728.0751037956911,1000,105,1003.0,SINGER
3_13_1000_0.00025_2.5e-05_0.7_100,0.1140963203463203,0.8022758458646617,0.2503936920222632,0.2377678549254629,36,36,19,16,12,5,5,15685.63589486155,15685.63589486155,5932.496116050946,4656.423125949304,3142.271874994419,1012.9738721382092,650.6696380850286,1000,140,1414.0,SINGER
2_13_1000_0.00025_2.5e-05_0.7_100,0.1187394781144781,0.4846609981749981,0.3537756032547699,0.2088831248945998,27,27,19,15,12,6,6,9809.87995894622,9809.87995894622,5861.975769346554,4212.890667968657,3112.12172548213,1264.863618814135,802.643784730219,1000,144,1415.0,SINGER
5_14_1000_0.00025_0.00025_0.5_100,0.0631904631904631,0.8398416426531927,0.5100228807054418,0.2467130027371194,73,73,19,4,1,5,5,125592.3113206256,125592.3113206256,6987.276885831788,836.4484575180762,154.73327427683313,1110.8200056678322,685.0623235920798,1000,99,1012.0,SINGER
2_14_1000_0.00025_0.00025_0.7_100,0.0312519415967691,0.9885553626064666,0.2091702945269312,0.2015352076877481,78,78,31,12,7,3,5,68782.43758823941,68782.43758823941,12087.513040845955,3104.8133635726017,1535.6566048086554,535.1823986027639,650.6008652659624,1000,145,1415.0,SINGER
3_13_1000_0.00025_2.5e-05_0.5_100,0.0757080610021786,0.7129602121432186,0.3447868036103324,0.2116576950645577,49,49,18,12,9,5,6,37048.23144162963,37048.23144162963,6342.410181792006,3532.521036834695,2380.488120804828,1101.569380776885,847.1680962350365,1000,102,1008.0,SINGER
3_15_1000_0.00025_0.0025_0.7_100,0.0454358859762923,0.6376937000288202,0.2379715117405036,0.1631549019488031,84,84,27,12,5,5,5,89840.76480310607,89840.76480310607,9992.304358620522,3150.048306558456,1014.805840938493,1014.805840938493,651.1528534135543,1000,139,1407.0,SINGER
4_15_1000_0.00025_0.0025_0.7_100,0.0311525974025974,0.8247252127904302,0.1410881795397638,0.1666788270313473,89,89,32,15,7,4,5,92064.16916172992,92064.16916172992,12462.3487218368,4149.434495035412,1521.370283492657,755.231633520166,649.0365851423699,1000,150,1438.0,SINGER
4_14_1000_0.00025_0.00025_0.5_100,0.0650479354255908,0.8794932179564415,0.3892426739547535,0.2358439385845928,67,67,18,5,2,5,5,107454.45699212932,107454.45699212932,6648.949275762329,1130.7632592379448,359.7980985109299,1130.7632592379448,685.0623235920798,1000,93,1012.0,SINGER
3_14_1000_0.00025_0.00025_0.5_100,0.0617871699147172,0.7618158274814483,0.540827527942365,0.238647522253874,67,67,16,5,3,5,5,95791.70209985152,95791.70209985152,5455.543417590281,1117.2439845904498,586.6092846402231,1117.2439845904498,685.6010610572027,1000,97,1007.0,SINGER
